, 36 months, 60 months,A,B,C,D,E,F,G,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,F1,F2,F3,F4,F5,G1,G2,G3,G4,G5,1 year,10+ years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,< 1 year,nan,ANY,MORTGAGE,OWN,RENT,Business,Car financing,Credit card refinancing,Debt consolidation,Green loan,Home buying,Home improvement,Major purchase,Medical expenses,Moving and relocation,Other,Vacation,loan_amnt,int_rate,installment,annual_inc,inq_last_6mths,revol_bal,total_pymnt,total_rec_late_fee,last_pymnt_amnt,acc_open_past_24mths,delinq_amnt,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,total_il_high_credit_limit
0,0.0,0.01711755632575491,0.0,0.026057604238488512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02749964719933175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004781080725335367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330126797906746,-0.12787513599100803,0.004016924265747054,-0.017777616073803494,0.0,0.004827203935899723,-0.15066663598225427,0.0,0.1316825262332655,0.0,0.0,0.0,-0.0212227418030396,0.020102124151879168,0.0,-0.026920785467861308,0.0
1,0.0,0.0,0.02978214575502708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020969427413752684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6356010341988088,0.0127050313137268,-0.043922346716357724,0.0,0.027079693440886954,0.26400429191900926,0.0,-0.056677834087542234,0.046509106988855686,0.0,0.0,-0.019635460445995845,0.0,0.0,0.0,-0.020452841333473137
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03215389586415933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022229648061280735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009692135432170212,0.0,0.09924556671278736,0.0,-0.0064052756167926155,-0.03798380971625594,-0.00611492779603765,0.0,-0.0614729415716545,0.0,0.0,0.0,0.0,0.0,-0.01258472759202102,0.0,-0.01274779023986318
3,0.0,0.013990834342304949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022036952787837377,-0.06666258650807433,0.08165595527432618,-0.014756779219555288,0.0,0.008029106323038188,-0.2480708699087572,0.0,0.14466129061250735,-0.00996640284053009,0.0,0.0,-0.011152492204296302,-0.0054675586568072795,0.0,-0.03297837470486768,0.016736754252462557
4,0.0,0.0,0.0,0.0,0.0,-0.035077787581300146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08225818770738137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004749691154142631,0.0,0.0,0.0,0.0,0.0,0.0,-0.004200399620679722,0.0,0.026948630884194417,0.2553043808815891,-0.023677287917923118,-0.11873623679526883,-0.01607171171013607,-0.10478766259994232,0.3721453379426615,0.0,-0.06267200205771047,0.0,0.0,0.0,-0.03687388794652238,-0.0236648813171971,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,-0.004779883984259527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026399646913790705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000899251456884579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00582626560021729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023415724034438097,0.029476263604293125,0.0,-0.00913891489489449,-0.004789757887228869,0.0,-0.03109588401113297,0.0,-0.022545015354792395,-0.0029878626727827106,0.0,0.0,0.0053170001833341,-0.0024692473353239153,0.0,-0.020636400157113835,-0.019267947089907284
6,0.006692201016072957,0.017062231064869038,0.0,0.05052140476621114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09853223444739623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03008179884794157,0.5024175220650352,0.10135852179118618,-0.03848494504275013,0.0,0.017428362266954378,0.023905105308961616,0.0,0.13996858971794418,0.009837040301208522,0.0,0.0,0.005259335902441764,0.015752702176497047,0.0,0.012532875061255222,-0.10155524526443138
7,0.0,0.0,0.05183779085217882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08052401952170081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035853328557583296,0.5395199790954183,0.0861725827293029,-0.04453383770037883,0.0,0.03111831156942172,-0.11043132845096114,0.0,0.22530713890670545,0.015608781581305846,0.0,0.0,-0.08524725914130915,0.08726657815186575,0.0,-0.03203957511022493,0.011046459146586862
8,0.0,0.0,0.0,0.02411585255499684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030206954933794876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002362527826973826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09389455938595463,-0.046201299666082454,-0.013637092204015974,-0.004083631115997272,0.0,-0.0898650918724173,0.0,0.14809330539972876,-0.026381377065570005,0.0,0.0,-0.026840757155873612,0.0,0.0,-0.008047699237539604,0.006795086111216708
9,0.0,0.0,0.028540782318166653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028831608063070266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024843411033854283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01301464039519988,0.7479438490508008,0.11858470626341548,-0.02105163957408282,-0.012363437897143725,-0.017890622060998902,0.14418343745290185,0.0,-0.05173261138166877,-0.015731597329769795,0.0,0.0,0.0,0.0,0.0,0.027129601209071152,-0.0528095011819294
